"","exp","wks","occ","ind","south","smsa","ms","fem","union","ed","blk","lwage","id","t","tdum1","tdum2","tdum3","tdum4","tdum5","tdum6","tdum7","exp2"
"3493",40,47,1,1,0,1,1,0,1,11,0,6.8405499458313,499,7,0,0,0,0,0,0,1,1600
"3494",3,46,0,0,0,0,1,0,0,17,0,6.62006998062134,500,1,1,0,0,0,0,0,0,9
"3495",4,48,0,0,0,0,1,0,0,17,0,6.62006998062134,500,2,0,1,0,0,0,0,0,16
"3496",5,48,0,0,0,0,1,0,0,17,0,6.68460988998413,500,3,0,0,1,0,0,0,0,25
"3497",6,49,0,0,0,0,1,0,0,17,0,6.88754987716675,500,4,0,0,0,1,0,0,0,36
"3498",7,49,0,0,0,0,1,0,0,17,0,6.8564600944519,500,5,0,0,0,0,1,0,0,49
"3499",8,49,0,0,0,0,1,0,0,17,0,5.98895978927612,500,6,0,0,0,0,0,1,0,64
"3500",9,48,0,0,1,1,1,0,0,17,0,6.12687015533447,500,7,0,0,0,0,0,0,1,81
"3501",28,46,1,1,1,1,1,0,1,12,0,6.35957002639771,501,1,1,0,0,0,0,0,0,784
"3502",29,47,1,1,1,1,1,0,1,12,0,6.45205020904541,501,2,0,1,0,0,0,0,0,841
"3503",30,47,1,1,1,1,1,0,1,12,0,6.52941989898682,501,3,0,0,1,0,0,0,0,900
"3504",31,46,1,1,1,1,1,0,1,12,0,6.63856983184814,501,4,0,0,0,1,0,0,0,961
"3505",32,46,1,1,1,1,1,0,1,12,0,6.79122018814087,501,5,0,0,0,0,1,0,0,1024
"3506",33,38,1,1,1,1,1,0,1,12,0,6.95655012130737,501,6,0,0,0,0,0,1,0,1089
"3507",34,45,0,1,1,1,1,0,1,12,0,7.03438997268677,501,7,0,0,0,0,0,0,1,1156
"3508",14,44,0,0,0,0,0,1,0,17,0,6.64638996124268,502,1,1,0,0,0,0,0,0,196
"3509",15,44,0,0,0,0,0,1,1,17,0,6.71538019180298,502,2,0,1,0,0,0,0,0,225
"3510",16,44,0,0,0,0,0,1,1,17,0,6.77421998977661,502,3,0,0,1,0,0,0,0,256
"3511",17,44,0,0,0,0,0,1,1,17,0,6.95655012130737,502,4,0,0,0,1,0,0,0,289
"3512",18,44,0,0,0,0,0,1,1,17,0,6.95655012130737,502,5,0,0,0,0,1,0,0,324
"3513",19,44,0,0,0,0,0,1,1,17,0,7.20785999298096,502,6,0,0,0,0,0,1,0,361
"3514",20,41,0,0,0,0,0,1,1,17,0,7.18916988372803,502,7,0,0,0,0,0,0,1,400
"3515",7,46,1,0,0,1,1,0,1,12,0,6.80239009857178,503,1,1,0,0,0,0,0,0,49
"3516",8,40,1,0,0,1,1,0,1,12,0,6.90574979782104,503,2,0,1,0,0,0,0,0,64
"3517",9,45,1,0,0,1,1,0,1,12,0,7.10249996185303,503,3,0,0,1,0,0,0,0,81
"3518",10,46,1,0,0,1,1,0,1,12,0,7.12768983840942,503,4,0,0,0,1,0,0,0,100
"3519",11,47,1,0,0,1,1,0,1,12,0,7.18311023712158,503,5,0,0,0,0,1,0,0,121
"3520",12,46,1,0,0,1,1,0,1,12,0,7.35372018814087,503,6,0,0,0,0,0,1,0,144
"3521",13,49,1,0,0,1,1,0,1,12,0,7.40001010894775,503,7,0,0,0,0,0,0,1,169
"3522",8,46,0,1,0,1,1,0,1,12,0,6.49071979522705,504,1,1,0,0,0,0,0,0,64
"3523",9,49,1,1,0,1,1,0,0,12,0,6.64509010314941,504,2,0,1,0,0,0,0,0,81
"3524",10,47,1,1,0,1,0,0,0,12,0,6.80239009857178,504,3,0,0,1,0,0,0,0,100
"3525",11,46,1,1,0,1,0,0,0,12,0,6.73101997375488,504,4,0,0,0,1,0,0,0,121
"3526",12,40,1,1,0,1,1,0,0,12,0,7.03703022003174,504,5,0,0,0,0,1,0,0,144
"3527",13,46,1,1,0,1,1,0,0,12,0,6.49071979522705,504,6,0,0,0,0,0,1,0,169
"3528",14,48,1,1,0,1,1,0,1,12,0,7.31122016906738,504,7,0,0,0,0,0,0,1,196
"3529",23,48,0,0,0,0,1,0,0,16,0,6.90574979782104,505,1,1,0,0,0,0,0,0,529
"3530",24,47,0,0,0,0,1,0,0,16,0,6.90574979782104,505,2,0,1,0,0,0,0,0,576
"3531",25,48,0,0,0,0,1,0,0,16,0,7.43837976455688,505,3,0,0,1,0,0,0,0,625
"3532",26,48,0,0,0,0,1,0,0,16,0,7.60090017318726,505,4,0,0,0,1,0,0,0,676
"3533",27,48,0,0,0,0,1,0,0,16,0,6.77421998977661,505,5,0,0,0,0,1,0,0,729
"3534",28,48,0,0,0,0,1,0,0,16,0,7.62070989608765,505,6,0,0,0,0,0,1,0,784
"3535",29,47,0,0,0,0,1,0,0,16,0,7.79027986526489,505,7,0,0,0,0,0,0,1,841
"3536",5,52,1,0,0,1,1,0,0,12,0,6.3543701171875,506,1,1,0,0,0,0,0,0,25
"3537",6,51,1,0,0,1,1,0,0,12,0,6.4377498626709,506,2,0,1,0,0,0,0,0,36
"3538",7,51,1,0,0,1,1,0,0,12,0,6.55108022689819,506,3,0,0,1,0,0,0,0,49
"3539",8,51,1,0,0,1,1,0,0,12,0,6.68460988998413,506,4,0,0,0,1,0,0,0,64
"3540",9,52,1,0,0,1,1,0,0,12,0,6.74524021148682,506,5,0,0,0,0,1,0,0,81
"3541",10,51,1,0,0,1,1,0,0,12,0,6.68460988998413,506,6,0,0,0,0,0,1,0,100
"3542",11,46,1,0,0,1,1,0,0,12,0,6.80239009857178,506,7,0,0,0,0,0,0,1,121
"3543",22,51,1,0,0,0,1,0,0,12,0,6.21461009979248,507,1,1,0,0,0,0,0,0,484
"3544",23,44,1,0,0,0,1,0,0,12,0,6.30991983413696,507,2,0,1,0,0,0,0,0,529
"3545",24,38,1,0,0,0,1,0,0,12,0,6.37161016464233,507,3,0,0,1,0,0,0,0,576
"3546",25,39,1,0,0,0,1,0,0,12,0,6.39693021774292,507,4,0,0,0,1,0,0,0,625
"3547",26,52,1,0,0,0,1,0,0,12,0,6.55108022689819,507,5,0,0,0,0,1,0,0,676
"3548",27,51,1,0,0,0,1,0,0,12,0,6.55108022689819,507,6,0,0,0,0,0,1,0,729
"3549",28,51,1,0,0,0,1,0,0,12,0,6.71538019180298,507,7,0,0,0,0,0,0,1,784
"3550",34,48,1,0,0,0,1,0,0,12,0,6.2822699546814,508,1,1,0,0,0,0,0,0,1156
"3551",35,49,1,0,0,0,1,0,0,12,0,6.51470994949341,508,2,0,1,0,0,0,0,0,1225
"3552",36,50,1,0,0,0,1,0,0,12,0,6.5861701965332,508,3,0,0,1,0,0,0,0,1296
"3553",37,49,1,0,0,0,1,0,0,12,0,6.71538019180298,508,4,0,0,0,1,0,0,0,1369
"3554",38,50,1,0,0,0,1,0,0,12,0,6.75110006332397,508,5,0,0,0,0,1,0,0,1444
"3555",39,48,0,0,0,0,1,0,0,12,0,6.4552001953125,508,6,0,0,0,0,0,1,0,1521
"3556",40,50,0,0,0,0,1,0,0,12,0,6.70930004119873,508,7,0,0,0,0,0,0,1,1600
"3557",18,50,0,1,0,1,1,0,0,12,0,6.39525985717773,509,1,1,0,0,0,0,0,0,324
"3558",19,50,1,1,0,1,1,0,0,12,0,6.49071979522705,509,2,0,1,0,0,0,0,0,361
"3559",20,49,1,1,0,1,1,0,0,12,0,6.59577989578247,509,3,0,0,1,0,0,0,0,400
"3560",21,49,0,1,0,1,1,0,0,12,0,6.64118003845215,509,4,0,0,0,1,0,0,0,441
"3561",22,48,0,1,0,1,1,0,0,12,0,6.80239009857178,509,5,0,0,0,0,1,0,0,484
"3562",23,48,0,1,0,1,1,0,0,12,0,6.91870021820068,509,6,0,0,0,0,0,1,0,529
"3563",24,48,0,1,0,1,1,0,0,12,0,6.96035003662109,509,7,0,0,0,0,0,0,1,576
"3564",6,50,0,0,0,1,1,0,0,16,0,6.90574979782104,510,1,1,0,0,0,0,0,0,36
"3565",7,50,0,0,0,1,1,0,0,16,0,6.90574979782104,510,2,0,1,0,0,0,0,0,49
"3566",8,50,0,0,0,1,1,0,0,16,0,7.17011976242065,510,3,0,0,1,0,0,0,0,64
"3567",9,50,0,0,0,1,1,0,0,16,0,7.27931976318359,510,4,0,0,0,1,0,0,0,81
"3568",10,50,0,0,0,1,1,0,0,16,0,7.31322002410889,510,5,0,0,0,0,1,0,0,100
"3569",11,49,0,0,0,1,1,0,0,16,0,7.37775993347168,510,6,0,0,0,0,0,1,0,121
"3570",12,50,0,0,0,1,1,0,0,16,0,7.34922981262207,510,7,0,0,0,0,0,0,1,144
"3571",12,50,1,0,0,1,1,0,0,13,0,6.19440984725952,511,1,1,0,0,0,0,0,0,144
"3572",13,48,1,0,0,1,1,0,0,13,0,6.26340007781982,511,2,0,1,0,0,0,0,0,169
"3573",14,49,1,0,0,1,1,0,0,13,0,6.29157018661499,511,3,0,0,1,0,0,0,0,196
"3574",15,47,1,0,0,1,1,0,0,13,0,6.13122987747192,511,4,0,0,0,1,0,0,0,225
"3575",16,30,1,0,0,1,1,0,0,13,0,6.74524021148682,511,5,0,0,0,0,1,0,0,256
"3576",17,49,1,0,0,0,0,0,0,13,0,6.95655012130737,511,6,0,0,0,0,0,1,0,289
"3577",18,47,1,0,0,0,0,0,0,13,0,6.8405499458313,511,7,0,0,0,0,0,0,1,324
"3578",4,50,1,1,1,0,1,0,0,10,0,6.16331005096436,512,1,1,0,0,0,0,0,0,16
"3579",5,49,1,1,1,0,1,0,0,10,0,6.39693021774292,512,2,0,1,0,0,0,0,0,25
"3580",6,47,1,1,1,0,1,0,0,10,0,6.71538019180298,512,3,0,0,1,0,0,0,0,36
"3581",7,47,1,1,1,0,1,0,0,10,0,6.5861701965332,512,4,0,0,0,1,0,0,0,49
"3582",8,47,1,1,1,0,1,0,1,10,0,6.81343984603882,512,5,0,0,0,0,1,0,0,64
"3583",9,46,1,1,1,0,1,0,1,10,0,6.90776014328003,512,6,0,0,0,0,0,1,0,81
"3584",10,48,1,1,1,0,1,0,1,10,0,7.00306987762451,512,7,0,0,0,0,0,0,1,100
"3585",35,50,1,0,0,0,1,0,0,5,0,6.03786993026733,513,1,1,0,0,0,0,0,0,1225
"3586",36,50,1,0,0,0,1,0,0,5,0,6.17170000076294,513,2,0,1,0,0,0,0,0,1296
"3587",37,50,1,0,0,0,1,0,0,5,0,6.13122987747192,513,3,0,0,1,0,0,0,0,1369
"3588",38,50,1,0,0,0,1,0,0,5,0,6.18826007843018,513,4,0,0,0,1,0,0,0,1444
"3589",39,50,1,0,0,0,1,0,0,5,0,5.76519012451172,513,5,0,0,0,0,1,0,0,1521
"3590",40,48,1,0,0,0,1,0,0,5,0,5.98895978927612,513,6,0,0,0,0,0,1,0,1600
"3591",41,50,1,0,0,0,1,0,0,5,0,5.99145984649658,513,7,0,0,0,0,0,0,1,1681
"3592",18,39,0,0,0,1,1,0,1,14,0,6.90574979782104,514,1,1,0,0,0,0,0,0,324
"3593",19,37,0,0,0,1,1,0,1,14,0,6.90574979782104,514,2,0,1,0,0,0,0,0,361
"3594",20,44,0,0,0,1,1,0,1,14,0,6.95655012130737,514,3,0,0,1,0,0,0,0,400
"3595",21,42,0,0,0,1,1,0,1,14,0,7.09007978439331,514,4,0,0,0,1,0,0,0,441
"3596",22,42,0,0,0,1,1,0,1,14,0,7.04752016067505,514,5,0,0,0,0,1,0,0,484
"3597",23,41,0,0,0,1,1,0,1,14,0,7.13089990615845,514,6,0,0,0,0,0,1,0,529
"3598",24,36,0,0,0,1,1,0,1,14,0,7.34666013717651,514,7,0,0,0,0,0,0,1,576
"3599",4,50,1,0,1,1,0,1,0,12,1,5.50125980377197,515,1,1,0,0,0,0,0,0,16
"3600",5,52,1,0,1,1,0,1,0,12,1,5.50125980377197,515,2,0,1,0,0,0,0,0,25
"3601",6,51,1,0,1,1,0,1,0,12,1,5.65249013900757,515,3,0,0,1,0,0,0,0,36
"3602",7,50,1,0,1,1,0,1,0,12,1,5.82305002212524,515,4,0,0,0,1,0,0,0,49
"3603",8,50,1,0,1,1,0,1,0,12,1,5.89989995956421,515,5,0,0,0,0,1,0,0,64
"3604",9,50,1,0,1,1,0,1,0,12,1,6.05209016799927,515,6,0,0,0,0,0,1,0,81
"3605",10,49,1,0,1,1,0,1,0,12,1,6.14203977584839,515,7,0,0,0,0,0,0,1,100
"3606",25,50,1,1,0,1,1,0,0,14,0,6.77992010116577,516,1,1,0,0,0,0,0,0,625
"3607",26,47,1,1,0,1,1,0,0,14,0,6.90574979782104,516,2,0,1,0,0,0,0,0,676
"3608",27,48,1,1,0,1,1,0,0,14,0,6.98472023010254,516,3,0,0,1,0,0,0,0,729
"3609",28,47,1,1,0,1,1,0,0,14,0,7.08840990066528,516,4,0,0,0,1,0,0,0,784
"3610",29,46,1,1,0,1,1,0,1,14,0,6.86171007156372,516,5,0,0,0,0,1,0,0,841
"3611",30,48,1,1,0,1,1,0,1,14,0,6.97634983062744,516,6,0,0,0,0,0,1,0,900
"3612",31,49,1,1,0,1,1,0,1,14,0,6.98100996017456,516,7,0,0,0,0,0,0,1,961
"3613",7,50,1,0,1,0,1,0,0,13,0,5.59842014312744,517,1,1,0,0,0,0,0,0,49
"3614",8,46,1,0,1,0,1,0,0,13,0,5.59842014312744,517,2,0,1,0,0,0,0,0,64
"3615",9,50,1,0,1,0,1,0,0,13,0,5.74620008468628,517,3,0,0,1,0,0,0,0,81
"3616",10,49,1,0,1,0,1,0,0,13,0,5.96614980697632,517,4,0,0,0,1,0,0,0,100
"3617",11,50,1,0,1,0,1,0,0,13,0,6.12029981613159,517,5,0,0,0,0,1,0,0,121
"3618",12,48,1,0,1,0,1,0,0,13,0,6.21461009979248,517,6,0,0,0,0,0,1,0,144
"3619",13,48,1,0,1,0,1,0,0,13,0,6.34564018249512,517,7,0,0,0,0,0,0,1,169
"3620",14,49,0,1,1,0,1,0,0,11,0,5.93225002288818,518,1,1,0,0,0,0,0,0,196
"3621",15,50,0,1,1,0,1,0,0,11,0,5.97126007080078,518,2,0,1,0,0,0,0,0,225
"3622",16,50,0,1,1,0,1,0,0,11,0,6.11367988586426,518,3,0,0,1,0,0,0,0,256
"3623",17,51,1,1,1,0,1,0,0,11,0,6.2576699256897,518,4,0,0,0,1,0,0,0,289
"3624",18,51,1,0,1,0,1,0,0,11,0,6.36302995681763,518,5,0,0,0,0,1,0,0,324
"3625",19,51,1,0,1,0,1,0,0,11,0,6.4052300453186,518,6,0,0,0,0,0,1,0,361
"3626",20,51,1,0,1,0,1,0,0,11,0,6.47697019577026,518,7,0,0,0,0,0,0,1,400
"3627",3,49,1,0,0,1,0,0,1,12,1,5.78383016586304,519,1,1,0,0,0,0,0,0,9
"3628",4,50,1,0,0,1,0,0,1,12,1,5.99145984649658,519,2,0,1,0,0,0,0,0,16
"3629",5,52,1,0,0,1,0,0,1,12,1,5.89715003967285,519,3,0,0,1,0,0,0,0,25
"3630",6,51,1,0,0,1,0,0,1,12,1,5.83188009262085,519,4,0,0,0,1,0,0,0,36
"3631",7,49,1,0,0,1,0,0,1,12,1,6.05209016799927,519,5,0,0,0,0,1,0,0,49
"3632",8,51,1,0,0,1,0,0,1,12,1,6.26340007781982,519,6,0,0,0,0,0,1,0,64
"3633",9,49,1,0,0,1,0,0,1,12,1,6.4345498085022,519,7,0,0,0,0,0,0,1,81
"3634",26,46,1,1,0,1,1,0,1,12,0,6.37502002716064,520,1,1,0,0,0,0,0,0,676
"3635",27,49,1,1,0,1,1,0,1,12,0,6.56947994232178,520,2,0,1,0,0,0,0,0,729
"3636",28,50,1,1,0,1,1,0,1,12,0,6.53669023513794,520,3,0,0,1,0,0,0,0,784
"3637",29,50,1,0,0,1,1,0,1,12,0,6.64248991012573,520,4,0,0,0,1,0,0,0,841
"3638",30,21,1,0,0,1,1,0,0,12,0,6.22654008865356,520,5,0,0,0,0,1,0,0,900
"3639",31,50,1,0,0,1,1,0,0,12,0,6.37502002716064,520,6,0,0,0,0,0,1,0,961
"3640",32,52,1,1,0,1,1,0,1,12,0,6.89366006851196,520,7,0,0,0,0,0,0,1,1024
"3641",17,51,0,0,0,0,0,0,1,16,0,6.62006998062134,521,1,1,0,0,0,0,0,0,289
"3642",18,52,0,0,0,0,0,0,0,16,0,6.80239009857178,521,2,0,1,0,0,0,0,0,324
"3643",19,50,0,0,0,0,0,0,0,16,0,6.8564600944519,521,3,0,0,1,0,0,0,0,361
"3644",20,49,0,0,0,0,0,0,0,16,0,6.98008012771606,521,4,0,0,0,1,0,0,0,400
"3645",21,50,0,0,0,0,0,0,0,16,0,7.04315996170044,521,5,0,0,0,0,1,0,0,441
"3646",22,50,0,0,0,0,0,0,0,16,0,6.86693000793457,521,6,0,0,0,0,0,1,0,484
"3647",23,50,0,0,0,0,0,0,0,16,0,7.18916988372803,521,7,0,0,0,0,0,0,1,529
"3648",2,51,1,1,0,0,1,0,0,9,0,5.76832008361816,522,1,1,0,0,0,0,0,0,4
"3649",3,49,1,1,0,0,1,0,0,9,0,5.82894992828369,522,2,0,1,0,0,0,0,0,9
"3650",4,52,1,1,0,0,1,0,1,9,0,5.76832008361816,522,3,0,0,1,0,0,0,0,16
"3651",5,49,1,1,0,0,1,0,1,9,0,6.59850978851318,522,4,0,0,0,1,0,0,0,25
"3652",6,49,1,1,0,0,1,0,1,9,0,6.67959976196289,522,5,0,0,0,0,1,0,0,36
"3653",7,35,1,1,0,0,1,0,1,9,0,7.09007978439331,522,6,0,0,0,0,0,1,0,49
"3654",8,44,1,1,0,0,1,0,1,9,0,6.85751008987427,522,7,0,0,0,0,0,0,1,64
"3655",3,39,1,1,1,0,1,0,1,10,0,6.18207979202271,523,1,1,0,0,0,0,0,0,9
"3656",4,48,1,1,1,0,1,0,1,10,0,6.26340007781982,523,2,0,1,0,0,0,0,0,16
"3657",5,50,1,1,1,0,1,0,1,10,0,6.39358997344971,523,3,0,0,1,0,0,0,0,25
"3658",6,49,1,1,1,0,1,0,1,10,0,6.4409499168396,523,4,0,0,0,1,0,0,0,36
"3659",7,50,1,1,1,0,1,0,1,10,0,6.51470994949341,523,5,0,0,0,0,1,0,0,49
"3660",8,49,1,1,1,0,1,0,1,10,0,6.66441011428833,523,6,0,0,0,0,0,1,0,64
"3661",9,47,1,1,1,0,1,0,1,10,0,6.75343990325928,523,7,0,0,0,0,0,0,1,81
"3662",5,45,0,0,1,0,1,0,0,16,0,6.21461009979248,524,1,1,0,0,0,0,0,0,25
"3663",6,45,0,0,1,0,1,0,0,16,0,6.39693021774292,524,2,0,1,0,0,0,0,0,36
"3664",7,49,0,0,1,0,1,0,0,16,0,6.39693021774292,524,3,0,0,1,0,0,0,0,49
"3665",8,49,0,0,1,0,1,0,0,16,0,6.56525993347168,524,4,0,0,0,1,0,0,0,64
"3666",9,49,0,0,1,0,1,0,0,16,0,6.70072984695435,524,5,0,0,0,0,1,0,0,81
"3667",10,51,0,0,1,0,1,0,0,16,0,6.52208995819092,524,6,0,0,0,0,0,1,0,100
"3668",11,50,0,0,1,0,1,0,0,16,0,6.5567798614502,524,7,0,0,0,0,0,0,1,121
"3669",11,49,0,0,1,1,1,0,1,12,1,6.24610996246338,525,1,1,0,0,0,0,0,0,121
"3670",12,49,0,0,1,1,1,0,1,12,1,6.33150005340576,525,2,0,1,0,0,0,0,0,144
"3671",13,49,0,0,1,1,0,0,1,12,1,6.40853023529053,525,3,0,0,1,0,0,0,0,169
"3672",14,49,0,0,1,1,0,0,1,12,1,6.48157978057861,525,4,0,0,0,1,0,0,0,196
"3673",15,43,0,0,1,1,0,0,1,12,1,6.55961990356445,525,5,0,0,0,0,1,0,0,225
"3674",16,46,0,0,1,1,0,0,1,12,1,6.67833995819092,525,6,0,0,0,0,0,1,0,256
"3675",17,44,0,0,1,1,0,0,1,12,1,6.82436990737915,525,7,0,0,0,0,0,0,1,289
"3676",1,35,1,1,0,1,0,0,0,14,0,5.70378017425537,526,1,1,0,0,0,0,0,0,1
"3677",2,49,1,1,0,1,0,0,0,14,0,5.92692995071411,526,2,0,1,0,0,0,0,0,4
"3678",3,47,1,1,0,1,0,0,0,14,0,6.10925006866455,526,3,0,0,1,0,0,0,0,9
"3679",4,48,0,1,0,1,0,0,0,14,0,6.04024982452393,526,4,0,0,0,1,0,0,0,16
"3680",5,52,0,1,0,1,0,0,0,14,0,6.35957002639771,526,5,0,0,0,0,1,0,0,25
"3681",6,49,0,1,0,1,0,0,0,14,0,6.50429010391235,526,6,0,0,0,0,0,1,0,36
"3682",7,49,0,1,0,1,0,0,0,14,0,6.57785987854004,526,7,0,0,0,0,0,0,1,49
"3683",5,50,0,0,0,1,1,0,0,16,1,6.23440980911255,527,1,1,0,0,0,0,0,0,25
"3684",6,50,0,0,0,1,1,0,0,16,1,6.39693021774292,527,2,0,1,0,0,0,0,0,36
"3685",7,50,0,0,0,1,1,0,0,16,1,6.50727987289429,527,3,0,0,1,0,0,0,0,49
"3686",8,50,0,0,0,1,1,0,0,16,1,6.65286016464233,527,4,0,0,0,1,0,0,0,64
"3687",9,49,0,0,0,1,1,0,0,16,1,6.74524021148682,527,5,0,0,0,0,1,0,0,81
"3688",10,49,0,0,0,1,1,0,0,16,1,7.13089990615845,527,6,0,0,0,0,0,1,0,100
"3689",11,50,0,0,0,1,1,0,0,16,1,7.24422979354858,527,7,0,0,0,0,0,0,1,121
"3690",4,40,0,0,1,0,1,0,0,17,0,6.09807014465332,528,1,1,0,0,0,0,0,0,16
"3691",5,32,0,0,1,0,1,0,0,17,0,6.26910018920898,528,2,0,1,0,0,0,0,0,25
"3692",6,37,0,0,1,0,1,0,0,17,0,6.34036016464233,528,3,0,0,1,0,0,0,0,36
"3693",7,35,0,0,1,0,1,0,0,17,0,6.48767995834351,528,4,0,0,0,1,0,0,0,49
"3694",8,37,0,0,1,0,1,0,0,17,0,6.57785987854004,528,5,0,0,0,0,1,0,0,64
"3695",9,35,0,0,1,0,1,0,0,17,0,6.62006998062134,528,6,0,0,0,0,0,1,0,81
"3696",10,37,0,0,1,0,1,0,0,17,0,6.8564600944519,528,7,0,0,0,0,0,0,1,100
"3697",33,44,0,0,0,1,1,0,0,12,0,6.90574979782104,529,1,1,0,0,0,0,0,0,1089
"3698",34,47,0,0,0,1,1,0,0,12,0,6.90574979782104,529,2,0,1,0,0,0,0,0,1156
"3699",35,47,0,0,0,1,1,0,0,12,0,7.06048011779785,529,3,0,0,1,0,0,0,0,1225
"3700",36,47,0,0,0,1,1,0,1,12,0,7.09589004516602,529,4,0,0,0,1,0,0,0,1296
"3701",37,45,0,0,0,1,1,0,1,12,0,6.93342018127441,529,5,0,0,0,0,1,0,0,1369
"3702",38,47,0,0,0,1,1,0,0,12,0,7.46737003326416,529,6,0,0,0,0,0,1,0,1444
"3703",39,50,0,0,0,1,1,0,0,12,0,7.37775993347168,529,7,0,0,0,0,0,0,1,1521
"3704",8,50,0,1,0,1,1,0,0,17,0,6.90574979782104,530,1,1,0,0,0,0,0,0,64
"3705",9,48,0,1,0,1,1,0,0,17,0,6.90574979782104,530,2,0,1,0,0,0,0,0,81
"3706",10,47,0,1,0,1,1,0,0,17,0,7.12930011749268,530,3,0,0,1,0,0,0,0,100
"3707",11,44,0,1,0,1,1,0,0,17,0,7.17011976242065,530,4,0,0,0,1,0,0,0,121
"3708",12,46,0,1,0,1,1,0,0,17,0,7.27030992507935,530,5,0,0,0,0,1,0,0,144
"3709",13,47,0,1,0,1,1,0,0,17,0,7.45990991592407,530,6,0,0,0,0,0,1,0,169
"3710",14,46,0,1,0,1,1,0,0,17,0,7.45702981948853,530,7,0,0,0,0,0,0,1,196
"3711",2,49,0,0,0,1,1,0,0,16,0,6.57646989822388,531,1,1,0,0,0,0,0,0,4
"3712",3,49,0,0,0,1,1,0,0,16,0,6.77421998977661,531,2,0,1,0,0,0,0,0,9
"3713",4,50,0,0,0,1,1,0,0,16,0,6.88244009017944,531,3,0,0,1,0,0,0,0,16
"3714",5,49,0,0,0,1,1,0,0,16,0,7.09007978439331,531,4,0,0,0,1,0,0,0,25
"3715",6,48,0,0,0,1,1,0,0,16,0,7.20785999298096,531,5,0,0,0,0,1,0,0,36
"3716",7,48,0,0,0,1,1,0,0,16,0,7.49554014205933,531,6,0,0,0,0,0,1,0,49
"3717",8,46,0,0,0,1,1,0,0,16,0,7.60090017318726,531,7,0,0,0,0,0,0,1,64
"3718",5,29,1,0,1,0,1,0,0,12,0,5.73656988143921,532,1,1,0,0,0,0,0,0,25
"3719",6,49,1,0,1,0,1,0,0,12,0,5.96614980697632,532,2,0,1,0,0,0,0,0,36
"3720",7,51,1,0,1,0,1,0,0,12,0,6.07534980773926,532,3,0,0,1,0,0,0,0,49
"3721",8,49,1,0,1,0,1,0,0,12,0,6.15698003768921,532,4,0,0,0,1,0,0,0,64
"3722",9,50,1,0,1,0,1,0,0,12,0,6.26340007781982,532,5,0,0,0,0,1,0,0,81
"3723",10,46,1,0,1,0,1,0,0,12,0,6.34739017486572,532,6,0,0,0,0,0,1,0,100
"3724",11,49,1,0,1,0,1,0,0,12,0,6.44572019577026,532,7,0,0,0,0,0,0,1,121
"3725",32,50,0,0,0,0,1,0,0,13,0,6.29157018661499,533,1,1,0,0,0,0,0,0,1024
"3726",33,50,0,0,0,0,1,0,0,13,0,6.39525985717773,533,2,0,1,0,0,0,0,0,1089
"3727",34,48,0,0,0,0,1,0,0,13,0,6.39693021774292,533,3,0,0,1,0,0,0,0,1156
"3728",35,48,0,0,0,0,1,0,0,13,0,6.39693021774292,533,4,0,0,0,1,0,0,0,1225
"3729",36,49,0,0,0,0,1,0,0,13,0,6.49071979522705,533,5,0,0,0,0,1,0,0,1296
"3730",37,48,0,0,0,0,1,0,0,13,0,6.5903000831604,533,6,0,0,0,0,0,1,0,1369
"3731",38,49,0,0,0,0,1,0,0,13,0,6.61740016937256,533,7,0,0,0,0,0,0,1,1444
"3732",5,51,0,1,1,0,1,0,0,12,0,5.88609981536865,534,1,1,0,0,0,0,0,0,25
"3733",6,48,0,1,1,0,1,0,0,12,0,5.98394012451172,534,2,0,1,0,0,0,0,0,36
"3734",7,51,1,1,1,0,1,0,0,12,0,5.98394012451172,534,3,0,0,1,0,0,0,0,49
"3735",8,51,1,1,1,0,1,0,0,12,0,6.19848012924194,534,4,0,0,0,1,0,0,0,64
"3736",9,51,1,1,1,0,1,0,0,12,0,5.78995990753174,534,5,0,0,0,0,1,0,0,81
"3737",10,50,1,1,1,0,1,0,0,12,0,6.01127004623413,534,6,0,0,0,0,0,1,0,100
"3738",11,51,1,1,1,0,1,0,0,12,0,6.11147022247314,534,7,0,0,0,0,0,0,1,121
"3739",9,51,1,0,1,0,1,0,0,12,0,5.57973003387451,535,1,1,0,0,0,0,0,0,81
"3740",10,50,1,0,1,0,1,0,0,12,0,5.66987991333008,535,2,0,1,0,0,0,0,0,100
"3741",11,51,1,0,1,0,1,0,0,12,0,5.70378017425537,535,3,0,0,1,0,0,0,0,121
"3742",12,50,1,0,1,0,1,0,0,12,0,5.82894992828369,535,4,0,0,0,1,0,0,0,144
"3743",13,49,1,0,1,0,1,0,0,12,0,5.99145984649658,535,5,0,0,0,0,1,0,0,169
"3744",14,51,1,0,1,0,1,0,0,12,0,6.07534980773926,535,6,0,0,0,0,0,1,0,196
"3745",15,50,1,0,1,0,1,0,0,12,0,6.14203977584839,535,7,0,0,0,0,0,0,1,225
"3746",7,51,0,0,0,1,0,0,0,17,0,6.69456005096436,536,1,1,0,0,0,0,0,0,49
"3747",8,51,0,0,0,1,0,0,0,17,0,6.72742986679077,536,2,0,1,0,0,0,0,0,64
"3748",9,49,0,0,0,1,0,0,0,17,0,6.85330009460449,536,3,0,0,1,0,0,0,0,81
"3749",10,50,0,0,0,1,0,0,0,17,0,6.89668989181519,536,4,0,0,0,1,0,0,0,100
